Time    	RPM Setpoints 	Measured RPM 	Measured km/h 	TorqueEst. 	I           	I_q         	I_d         	Power   	Torque_SP	Measured RPM 	Torque\sEst.\s	I           	I_q         	I_d         	Power   	Torque_Ref
51.000000	118.345976	121.421806	17.852227	-2.982152	1.573914	-1.739589	-0.165675	0.238706	152.547174	121.479027	-0.931367	100.730484	-2.794100	-0.165675	0.007497	-1.218032
52.000000	106.783438	118.932716	17.486265	-1.192861	3.562015	-8.366594	-0.082838	-0.018463	129.603337	115.613930	-1.552371	100.730484	-2.173189	-0.579863	0.013833	-1.218032
53.000000	89.099557	107.717506	15.837331	-5.367874	3.644853	-9.691996	-0.248513	0.150907	57.384320	104.856483	-2.483644	100.730484	-2.483644	-0.414188	0.012975	-1.218032
54.000000	82.298064	89.406960	13.145195	6.560735	4.556066	2.070939	-0.248513	-0.012888	-1.515498	86.145393	-1.862733	100.730484	-1.241822	-0.331350	0.010749	-1.218032
55.000000	81.617914	82.111351	12.072547	8.946457	1.242563	0.828376	-0.248513	0.025687	89.133098	81.996910	-1.862733	100.730484	-1.862733	-0.497025	0.013468	-1.218032
56.000000	81.617914	82.139961	12.076754	0.894646	1.242563	0.248513	-0.165675	0.093820	149.504794	81.624977	-1.862510	100.730484	-1.862622	-0.497025	0.016244	-1.218032
57.000000	81.617914	81.109993	11.925321	10.139318	1.491076	2.319452	-0.165675	-0.022998	140.759931	82.082741	-1.552092	100.730484	-1.862510	-0.497025	0.015518	-1.218032
58.000000	83.658362	56.247707	8.269905	-0.298215	0.082838	-0.082838	-0.082838	-0.001623	-56.075011	56.304928	-2.793598	100.730484	-1.241599	-0.331350	0.006633	-1.218032
59.000000	85.698810	28.781889	4.231701	-0.298215	0.000000	-0.082838	-0.165675	-0.001619	-77.803771	28.467176	-0.931199	100.730484	-2.483198	-0.662701	0.004974	-1.218032
60.000000	99.981945	13.017653	1.913940	-0.298215	0.000000	-0.165675	0.000000	-0.000654	18.572767	11.959075	-1.552092	100.730484	-1.862622	-0.497025	0.001596	-1.218032
61.000000	104.062841	0.171661	0.025239	-0.298215	0.000000	-0.082838	0.082838	0.000001	-105.885337	0.114441	-1.552463	100.730484	-1.862956	-0.414188	0.000000	-1.218032
