Time    	RPM Setpoints 	Measured RPM 	Measured km/h 	Torque Est. 	I           	I_q         	I_d         	Power   	Torque_SP	Measured RPM 	Torque\sEst.\s	I           	I_q         	I_d         	Power   	Torque_Ref
46.000000	216.450710	221.815094	20.905580	-12.729438	100.813316	-2.567965	100.730484	-0.221000	-5.624061	221.700653	-13.717901	3.644853	-11.033964	-3.064990	0.139427	-2.710844
47.000000	206.901414	216.550812	20.409433	2.483644	100.730484	0.662701	100.813316	-0.432812	-0.870095	216.178879	-6.262520	0.579863	-3.280368	-0.911213	0.071520	-0.301205
48.000000	195.230052	207.080826	19.516908	4.656275	100.813316	-6.461330	100.730484	0.117029	-2.977125	205.564484	-1.491076	0.082838	-3.578583	-0.994051	0.065328	-1.355422
49.000000	188.863855	195.293411	18.405970	-3.104555	100.813316	-1.076888	100.813316	-0.133358	-4.151845	194.864258	-3.578583	0.165675	-3.876798	-1.325401	0.088722	-1.957831
50.000000	188.863855	188.856110	17.799269	7.761388	100.813316	1.739589	100.813316	0.177598	-1.512468	188.684448	-4.473228	0.165675	-3.280368	-0.662701	0.047147	-0.753012
51.000000	184.619723	188.970551	17.810055	11.796603	100.730484	0.745538	100.813316	0.481931	1.736331	189.027771	-2.087507	0.000000	0.298215	0.082838	-0.011503	0.753012
52.000000	166.582164	184.421524	17.381319	8.071843	100.813316	-2.070939	100.730484	-0.608542	-0.585157	184.249863	0.596430	0.000000	-0.596430	-0.165675	0.024910	-0.150602
53.000000	138.995309	167.427048	15.779627	-2.794100	100.813316	-8.532269	100.730484	-0.523828	-6.788366	165.567383	-1.192861	0.082838	-7.157166	-1.988102	0.113971	-3.313253
54.000000	128.384980	139.074310	13.107445	0.000000	100.813316	-3.893366	100.813316	-0.518804	-12.467179	139.245972	-7.157166	1.159726	-10.437533	-2.899315	0.169477	-6.174699
55.000000	127.323947	128.717407	12.131330	-21.109713	100.813316	-5.632955	100.813316	-0.072847	-3.559273	128.374084	-13.121470	3.562015	-6.262520	-1.739589	0.081093	-1.656627
56.000000	127.323947	127.515785	12.018080	5.588199	100.730484	1.491076	100.813316	0.170609	0.978544	126.485817	-3.876798	0.165675	-0.298215	-0.082838	0.003988	0.451807
57.000000	127.323947	126.399986	11.912918	14.900973	100.813316	4.473228	100.730484	0.226915	1.019565	126.457207	0.000000	0.000000	-0.298215	-0.082838	0.003911	0.451807
58.000000	130.507046	126.571648	11.929097	10.245032	100.813316	2.733640	100.730484	0.122948	1.658164	128.173813	-0.298215	0.000000	0.298215	0.082838	-0.004060	0.753012
59.000000	133.690144	131.406769	12.384796	1.862733	100.813316	1.656751	100.813316	0.409830	3.977207	131.206497	1.192861	0.000000	2.982152	0.745538	-0.038477	1.957831
60.000000	155.971835	132.637009	12.500744	22.354136	100.978996	11.183071	100.730484	0.865077	2.191549	133.209213	2.982152	0.000000	2.385722	0.414188	-0.025450	1.054217
61.000000	162.338032	155.038818	14.612064	22.351460	100.813316	5.964305	100.730484	0.404610	12.723965	156.640991	1.491076	0.662701	11.332179	3.147828	-0.192201	6.325302
62.000000	168.704230	162.305817	15.296963	24.837929	100.896156	6.792680	100.813316	0.438512	5.232117	162.792191	11.630394	2.816477	7.753596	1.159726	-0.075677	2.560241
63.000000	171.887328	168.800339	15.909057	15.212320	100.813316	5.467279	100.730484	0.368520	4.860734	169.172272	4.175014	0.248513	3.876798	1.076888	-0.064587	2.409638
64.000000	181.436624	172.090515	16.219149	18.938921	100.896156	5.053092	100.813316	0.901687	3.277985	172.748550	3.578583	0.082838	2.385722	0.662701	-0.046346	1.506024
65.000000	188.863855	181.503281	17.106281	14.591410	100.896156	6.212818	100.813316	0.517329	6.331771	181.789383	2.982152	0.082838	5.367874	1.491076	-0.100080	3.162651
66.000000	192.046953	188.455566	17.761519	18.938921	100.896156	5.715792	100.730484	0.251302	5.125703	189.514145	5.367874	0.248513	4.175014	1.076888	-0.078146	2.560241
67.000000	195.230052	192.031845	18.098575	17.385509	100.813316	6.212818	100.813316	0.089729	3.459133	192.775711	3.876798	0.082838	2.385722	0.662701	-0.042861	1.656627
68.000000	215.389677	195.350632	18.411363	14.280099	100.978996	10.106183	100.730484	1.471336	3.338417	195.264801	2.087507	0.000000	2.683937	0.745538	-0.041605	1.656627
69.000000	246.159631	214.061722	20.174842	23.285559	100.978996	11.100234	100.813316	1.828483	11.011867	217.008575	2.385722	0.000000	8.350027	2.319452	-0.266111	5.421687
70.000000	281.173716	244.817719	23.073526	22.661896	101.061829	10.603209	100.730484	1.860165	17.060485	245.275482	12.525040	2.402289	12.525040	3.479178	-0.470573	8.584337
71.000000	316.187802	279.750793	26.365891	30.114185	101.061829	18.555614	100.813316	2.102479	19.230769	280.008301	17.892914	4.473228	17.892914	5.135929	-0.610233	9.638554
72.000000	345.896723	315.513580	29.736454	20.180817	101.061829	11.680097	100.813316	2.370317	19.757357	316.772430	18.489346	5.135929	18.489346	5.384442	-0.676812	9.939759
73.000000	364.995315	344.953522	32.511103	34.771019	101.227509	14.496574	100.730484	2.502118	16.727498	345.067963	18.787560	5.218767	17.296484	4.473228	-0.627312	8.433735
74.000000	376.666676	365.438446	34.441762	29.805513	101.061829	7.952406	100.813316	1.677276	12.366054	365.924805	15.805408	4.307553	12.823256	3.562015	-0.442552	6.174699
75.000000	386.215972	376.138672	35.450235	28.563618	100.978996	7.621056	100.730484	0.457808	7.557422	378.112762	11.332179	2.816477	6.858951	1.905264	-0.256019	3.765060
76.000000	396.826301	386.524170	36.429045	26.078264	100.978996	5.798630	100.813316	2.134202	7.444228	386.810272	6.262520	0.994051	6.262520	1.739589	-0.263280	3.614458
77.000000	408.497663	395.965546	37.318873	27.630541	100.896156	7.372543	100.730484	1.574582	7.016076	397.624939	6.262520	0.828376	6.262520	1.739589	-0.258981	3.463855
78.000000	416.985926	408.039062	38.456776	25.769350	100.896156	6.709843	100.813316	1.628716	8.373702	409.984558	6.262520	0.662701	7.455381	2.070939	-0.327122	4.216867
79.000000	419.107992	417.079895	39.308854	22.664610	100.896156	6.212818	100.730484	0.819046	6.910363	417.337402	6.560735	1.159726	6.560735	1.573914	-0.249003	3.463855
80.000000	413.802828	419.225677	39.511089	14.281809	100.896156	0.248513	100.730484	0.960889	3.501286	418.624847	5.666090	0.662701	2.385722	0.662701	-0.102928	1.656627
81.000000	408.497663	413.818329	39.001459	12.728677	100.813316	2.319452	100.730484	0.291129	-0.268173	412.044495	1.491076	0.248513	-0.894646	-0.248513	0.025521	0.000000
82.000000	395.765268	408.325165	38.483740	12.107765	100.813316	-4.473228	100.730484	-0.050603	-0.335160	407.896027	-0.894646	0.165675	-1.491076	-0.331350	0.048447	-0.150602
83.000000	392.582170	396.108612	37.332357	9.624121	100.813316	2.485127	100.730484	0.447143	-3.722008	394.277557	-1.192861	0.165675	-4.175014	-1.159726	0.184278	-1.807229
84.000000	389.399071	392.732605	37.014176	10.555488	100.813316	0.414188	100.730484	0.440501	0.647009	391.187653	-3.280368	0.331350	-0.298215	-0.082838	0.012066	0.301205
85.000000	380.910808	389.499634	36.709476	14.901865	100.813316	-3.147828	100.730484	-0.472957	0.704247	388.584106	-0.596430	0.165675	-0.596430	-0.082838	0.011762	0.301205
86.000000	374.544611	380.887970	35.897845	9.934577	100.813316	1.159726	100.730484	-0.036370	-1.998580	380.687683	-1.789291	0.165675	-2.683937	-0.745538	0.093271	-0.903614
87.000000	367.117380	374.364838	35.283055	6.519566	100.813316	-1.159726	100.813316	-0.168244	-0.989677	374.050110	-2.385722	0.165675	-1.491076	-0.414188	0.057598	-0.451807
88.000000	362.873249	367.498383	34.635907	9.624121	100.813316	2.567965	100.730484	0.153364	-1.187470	366.182312	-1.789291	0.165675	-1.789291	-0.414188	0.056445	-0.451807
89.000000	338.469492	362.777679	34.190991	9.002671	100.730484	-0.165675	100.813316	-1.687564	-0.142191	360.460266	-1.789291	0.082838	-1.491076	-0.414188	0.020462	0.000000
90.000000	289.661979	339.746460	32.020349	-10.865293	100.896156	-6.129980	100.813316	-0.790037	-9.308683	337.829559	-1.491076	0.579863	-10.139318	-2.899315	0.333885	-4.668674
91.000000	233.427236	289.678558	27.301561	6.519176	100.813316	-4.141878	100.813316	-1.879156	-22.884861	289.936035	-13.717901	2.650802	-23.857220	-6.627006	0.615493	-11.445783
92.000000	180.375592	232.944473	21.954499	-17.075054	100.978996	-9.940508	100.730484	-1.839284	-26.350606	232.744202	-25.646511	6.461330	-27.734016	-7.703894	0.592368	-13.253013
93.000000	150.666671	180.273041	16.990334	-25.457354	100.978996	-17.727240	100.813316	-1.187137	-24.453980	179.872498	-26.839371	7.372543	-25.944725	-7.124031	0.382578	-12.349398
94.000000	127.323947	152.692780	14.390955	-30.426462	101.144669	-12.094285	100.813316	-0.551609	-12.062661	152.492508	-21.769712	6.792680	-13.121470	-3.644853	0.160010	-6.024096
95.000000	96.553993	126.600258	11.931793	0.620874	100.896156	-8.697945	100.730484	-0.777643	-11.364424	126.628868	-12.525040	3.644853	-12.823256	-3.562015	0.126053	-5.722891
96.000000	61.539908	98.276131	9.262307	-29.491508	100.978996	-11.431584	100.813316	-0.345246	-12.505390	95.300667	-12.525040	3.479178	-13.419685	-3.810528	0.084213	-6.174699
97.000000	38.197184	62.856670	5.924102	0.000000	101.061829	-13.171173	100.813316	-0.254695	-16.054366	63.400265	-14.612547	3.644853	-17.296484	-4.804579	0.052445	-7.981928
98.000000	23.342724	39.224621	3.696833	-18.005342	100.978996	-8.449431	100.730484	-0.035347	-10.222842	36.849972	-12.525040	4.307553	-12.525040	-3.064990	0.019604	-5.120482
99.000000	0.000000	23.231504	2.189518	-17.074032	100.813316	-17.644402	100.813316	-0.062210	-6.440618	22.287367	-10.735748	2.982152	-8.051811	-2.236614	0.001544	-3.162651
100.000000	0.000000	0.000000	0.000000	-9.312551	100.813316	-3.644853	100.730484	-0.000491	-11.518927	0.143051	-7.157166	0.994051	-10.139318	-3.313503	0.000715	-5.722891
101.000000	0.000000	0.000000	0.000000	-19.249395	100.896156	-5.135929	100.813316	0.002046	0.000000	-0.085831	-10.437533	3.313503	-0.894646	-0.248513	-0.000174	0.000000
102.000000	0.000000	0.028610	0.002696	-5.590206	100.813316	-0.994051	100.813316	-0.000095	0.014186	0.028610	-0.596430	0.082838	-0.894646	-0.248513	-0.000005	0.000000
103.000000	0.000000	0.028610	0.002696	-4.347938	100.730484	-0.828376	100.813316	-0.000121	0.000000	-0.028610	-0.596430	0.000000	-0.596430	-0.165675	-0.000005	0.000000
