444	0.2 	0.06	2.1	-77.1565984		
445	0.0 	0.00	0.0	-1.777898601		
446	0.0 	0.00	0.0	14.715		
447	0.0 	0.00	0.0	14.715		
448	0.0 	0.00	0.0	14.715		
449	0.0 	0.00	0.0	14.715		
450	0.0 	0.00	0.0	14.715		
451	0.0 	0.00	0.0	14.715		
452	0.0 	0.00	0.0	14.715		
453	0.0 	0.00	0.0	14.715		
454	0.0 	0.00	0.0	14.715		
455	0.0 	0.00	0.0	14.715		
456	0.0 	0.00	0.0	14.715		
457	0.0 	0.00	0.0	14.715		
458	0.0 	0.00	0.0	14.715		
459	0.0 	0.00	0.0	14.715		
460	0.0 	0.00	0.0	14.715		
461	0.0 	0.00	0.0	14.715		
462	0.0 	0.00	0.0	14.715		
463	0.0 	0.00	0.0	14.715		
464	0.0 	0.00	0.0	14.715		
465	0.0 	0.00	0.0	14.715		
466	0.0 	0.00	0.0	14.715		
467	0.0 	0.00	0.0	14.715		
468	0.0 	0.00	0.0	14.715		
469	0.0 	0.00	0.0	14.715		
470	0.0 	0.00	0.0	14.715		
471	0.0 	0.00	0.0	14.715		
472	0.0 	0.00	0.0	14.715		
473	0.0 	0.00	0.0	14.715		
474	0.0 	0.00	0.0	14.715		
475	0.0 	0.00	0.0	14.715		
476	0.0 	0.00	0.0	14.715		
477	0.0 	0.00	0.0	14.715		
478	0.0 	0.00	0.0	14.715		
479	0.0 	0.00	0.0	14.715		
480	0.0 	0.00	0.0	14.715		
481	0.0 	0.00	0.0	14.715		
482	0.0 	0.00	0.0	14.715		
483	0.0 	0.00	0.0	14.715		
484	0.0 	0.00	0.0	14.715		
485	0.0 	0.00	0.0	14.715		
486	0.0 	0.00	0.0	14.715		
487	0.0 	0.00	0.0	14.715		
488	0.0 	0.00	0.0	14.715		
489	0.0 	0.00	0.0	14.715		
490	0.0 	0.00	0.0	14.715		
491	0.0 	0.00	0.0	14.715		
492	0.0 	0.00	0.0	14.715		
493	0.0 	0.00	0.0	14.715		
494	0.0 	0.00	0.0	14.715		
495	0.0 	0.00	0.0	14.715		
496	0.0 	0.00	0.0	14.715		
497	0.0 	0.00	0.0	14.715		
498	0.0 	0.00	0.0	14.715		
499	0.0 	0.00	0.0	14.715		
500	0.0 	0.00	0.0	14.715		
501	0.0 	0.00	0.0	14.715		
502	0.0 	0.00	0.0	14.715		
503	0.0 	0.00	0.0	14.715		
504	0.0 	0.00	0.0	14.715		
505	0.0 	0.00	0.0	14.715		
506	0.0 	0.00	0.0	14.715		
507	0.0 	0.00	0.0	14.715		
508	0.0 	0.00	0.0	14.715		
509	0.0 	0.00	0.0	14.715		
510	0.0 	0.00	0.0	14.715		
511	0.0 	0.00	0.0	14.715		
512	0.5 	0.14	5.3	56.34110266		
513	2.5 	0.69	26.5	181.2223587		
514	6.6 	1.83	70.0	356.4369024		
515	11.8 	3.28	125.2	448.7690423		
516	16.8 	4.67	178.3	433.4065237		
517	20.5 	5.69	217.5	325.927541		
518	21.9 	6.08	232.4	136.7041277		
519	21.9 	6.08	232.4	20.38333622		
520	21.3 	5.92	226.0	-29.88214624		
521	20.3 	5.64	215.4	-63.17676786		
522	19.2 	5.33	203.7	-72.30719295		
523	17.8 	4.94	188.9	-97.16915627		
524	15.5 	4.31	164.5	-173.1771911		
525	11.9 	3.31	126.3	-282.4671192		
526	7.6 	2.11	80.6	-342.5378273		
527	4.0 	1.11	42.4	-284.625304		
528	2.0 	0.56	21.2	-151.6007353		
529	1.0 	0.28	10.6	-68.49003649		
530	0.0 	0.00	0.0	-68.52541311		
531	0.0 	0.00	0.0	14.715		
532	0.0 	0.00	0.0	14.715		
533	0.2 	0.06	2.1	31.20836143		
534	1.2 	0.33	12.7	97.96766815		
535	3.2 	0.89	34.0	182.0217362		
536	5.2 	1.44	55.2	181.3407331		
537	8.2 	2.28	87.0	264.7914035		
538	13.0 	3.61	137.9	415.2770334		
539	18.8 	5.22	199.5	500.5160451		
540	23.1 	6.42	245.1	377.0336075		
541	24.5 	6.81	260.0	138.0441069		
542	24.5 	6.81	260.0	21.8096349		
543	24.3 	6.75	257.8	4.530875305		
544	23.6 	6.56	250.4	-36.42938428		
545	22.3 	6.19	236.6	-87.08955094		
546	20.1 	5.58	213.3	-162.4077049		
547	18.5 	5.14	196.3	-114.0277791		
548	17.2 	4.78	182.5	-89.62582729		
549	16.3 	4.53	172.9	-57.18772541		
550	15.4 	4.28	163.4	-56.7604006		
551	14.7 	4.08	156.0	-40.60233938		
552	14.3 	3.97	151.7	-16.50305246		
553	13.7 	3.81	145.4	-32.34987642		
554	13.3 	3.69	141.1	-16.83835162		
555	13.1 	3.64	139.0	0.311114546		
556	13.1 	3.64	139.0	16.74274321		
557	13.3 	3.69	141.1	33.23610464		
558	13.8 	3.83	146.4	58.43057864		
